accession	fonctionnelle	taille	reference
AT1TE87250	FALSE	472	.
AT1TE47210	FALSE	485	.
AT1TE50445	FALSE	500	.
AT1TE49655	FALSE	208	.
AT1TE79205	FALSE	477	.
AT1TE46785	FALSE	505	.
AT1TE48900	FALSE	167	.
AT1TE84365	FALSE	451	.
AT1TE70175	FALSE	503	.
AT1TE74285	FALSE	474	.
AT1TE44735	FALSE	21	.
AT1TE39775	FALSE	474	.
AT1TE71990	FALSE	28	.
AT1TE42285	FALSE	286	.
AT1TE71880	FALSE	28	.
AT1TE33745	FALSE	479	.
AT1TE44765	FALSE	504	.
AT1TE84700	FALSE	479	.
AT1TE41310	FALSE	505	.
AT1TE62715	FALSE	478	.
AT1TE73000	FALSE	505	.
AT1TE43440	FALSE	507	.
AT1TE84350	FALSE	477	.
AT1TE56140	FALSE	3546	.
AT1TE50465	FALSE	474	.
AT1TE19785	FALSE	504	.
AT1TE46580	FALSE	89	.
AT1TE89760	FALSE	63	.
AT1TE68355	FALSE	505	.
AT1TE22715	FALSE	33	.
AT1TE66125	FALSE	474	.
AT1TE67130	FALSE	471	.
AT1TE40680	FALSE	506	.
AT1TE47610	FALSE	473	.
AT1TE63490	FALSE	472	.
AT1TE26260	FALSE	510	.
AT1TE39455	FALSE	22	.
AT1TE37635	FALSE	505	.
AT1TE96855	FALSE	477	.
AT1TE36200	FALSE	115	.
AT1TE73140	FALSE	472	.
AT1TE80620	FALSE	475	.
AT1TE57485	FALSE	473	.
AT1TE52205	FALSE	3685	.
AT1TE00605	FALSE	37	.
AT1TE39460	FALSE	475	.
AT1TE51305	FALSE	3686	.
AT1TE12750	FALSE	507	.
AT1TE58625	FALSE	3533	.
AT1TE53825	FALSE	3535	.
AT1TE81915	FALSE	507	.
AT1TE50715	FALSE	216	.
AT1TE91440	FALSE	505	.
AT1TE21515	FALSE	503	.
AT1TE42100	FALSE	484	.
AT1TE08660	FALSE	503	.
AT1TE44255	FALSE	3567	.
AT1TE21950	FALSE	501	.
AT1TE06060	FALSE	484	.
AT1TE57045	FALSE	505	.
AT1TE50035	FALSE	481	.
AT1TE52435	FALSE	47	.
AT1TE29060	FALSE	10915	.
AT1TE94275	FALSE	67	.
AT1TE67585	FALSE	105	.
AT1TE51760	FALSE	472	.
AT1TE25820	FALSE	485	.
AT1TE49700	FALSE	500	.
AT1TE47430	FALSE	485	.
AT1TE43835	FALSE	153	.
AT1TE43250	FALSE	483	.
AT1TE77450	FALSE	21	.
AT1TE80685	FALSE	475	.
AT1TE83215	FALSE	495	.
AT1TE24865	FALSE	485	.
AT1TE80835	FALSE	484	.
AT1TE45630	FALSE	458	.
AT1TE67450	FALSE	501	.
AT1TE03170	FALSE	480	.
AT1TE41960	FALSE	478	.
AT1TE99300	FALSE	478	.
AT1TE17510	FALSE	74	.
AT1TE76325	FALSE	502	.
AT1TE35625	FALSE	468	.
AT1TE73690	FALSE	504	.
AT1TE41290	FALSE	478	.
AT1TE60425	FALSE	502	.
AT1TE89130	FALSE	473	.
AT1TE50440	FALSE	350	.
AT1TE62610	FALSE	479	.
AT1TE33050	FALSE	28	.
AT1TE42125	FALSE	502	.
AT1TE25870	FALSE	481	.
AT1TE29710	FALSE	480	.
AT1TE93505	FALSE	55	.
AT1TE35100	FALSE	502	.
AT1TE82660	FALSE	481	.
AT1TE24740	FALSE	223	.
AT1TE33990	FALSE	479	.
AT1TE75875	FALSE	502	.
AT1TE88165	FALSE	502	.
AT1TE63015	FALSE	20	.
AT1TE74540	FALSE	633	.
AT1TE89975	FALSE	449	.
AT1TE65385	FALSE	449	.
AT1TE94280	FALSE	425	.
AT1TE50380	FALSE	496	.
AT1TE57685	FALSE	425	.
AT1TE61800	FALSE	554	.
AT1TE46255	FALSE	3293	.
AT1TE71080	FALSE	424	.
AT1TE50215	FALSE	67	.
AT1TE69400	FALSE	424	.
AT1TE58455	FALSE	3902	.
AT1TE55365	FALSE	427	.
AT1TE84400	FALSE	551	.
AT1TE50515	FALSE	425	.
AT1TE64220	FALSE	428	.
AT1TE83130	FALSE	553	.
AT1TE92700	FALSE	428	.
AT1TE35055	FALSE	551	.
AT1TE25890	FALSE	426	.
AT1TE55180	FALSE	553	.
AT1TE51575	FALSE	553	.
AT1TE50040	FALSE	425	.
AT1TE50075	FALSE	425	.
AT1TE63170	FALSE	3296	.
AT1TE39905	FALSE	553	.
AT1TE76920	FALSE	553	.
AT1TE84000	FALSE	424	.
AT1TE71815	FALSE	422	.
AT1TE71490	FALSE	424	.
AT1TE57220	FALSE	3914	.
AT1TE34265	FALSE	554	.
AT1TE44885	FALSE	424	.
AT1TE43275	FALSE	555	.
AT1TE36105	FALSE	559	.
AT1TE79500	FALSE	424	.
AT1TE56405	FALSE	424	.
AT1TE17300	FALSE	422	.
AT1TE26275	FALSE	93	.
AT1TE54630	FALSE	424	.
AT1TE53520	FALSE	424	.
AT1TE42170	FALSE	423	.
AT1TE63925	FALSE	555	.
AT1TE68670	FALSE	425	.
AT1TE36060	FALSE	3291	.
AT1TE50370	FALSE	554	.
AT1TE86155	FALSE	62	.
AT1TE40355	FALSE	3292	.
AT1TE56960	FALSE	88	.
AT1TE44975	FALSE	427	.
AT1TE87965	FALSE	554	.
AT1TE56970	FALSE	420	.
AT1TE53140	FALSE	553	.
AT1TE57680	FALSE	317	.
AT1TE70520	FALSE	550	.
AT1TE83485	FALSE	431	.
AT1TE96570	FALSE	548	.
AT1TE66095	FALSE	429	.
AT1TE65185	FALSE	430	.
AT1TE52865	FALSE	3875	.
AT1TE27925	FALSE	428	.
AT1TE77060	FALSE	548	.
AT1TE02950	FALSE	428	.
AT1TE53480	FALSE	550	.
AT1TE78225	FALSE	431	.
AT1TE51920	FALSE	431	.
AT1TE71400	FALSE	547	.
AT1TE62415	FALSE	432	.
AT1TE32650	FALSE	30	.
AT1TE63135	FALSE	430	.
AT1TE76135	FALSE	31	.
AT1TE71805	FALSE	547	.
AT1TE45655	FALSE	547	.
AT1TE64240	FALSE	3333	.
AT1TE30870	FALSE	430	.
AT1TE51980	FALSE	429	.
AT1TE57630	FALSE	429	.
AT1TE63530	FALSE	551	.
AT1TE61120	FALSE	429	.
AT1TE56700	FALSE	550	.
AT1TE60550	FALSE	412	.
AT1TE86545	FALSE	427	.
AT1TE23275	FALSE	31	.
AT1TE41140	FALSE	550	.
AT1TE74615	FALSE	3300	.
AT1TE55835	FALSE	553	.
AT1TE81940	FALSE	426	.
AT1TE70555	FALSE	550	.
AT1TE79935	FALSE	550	.
AT1TE86150	FALSE	428	.
AT1TE27915	FALSE	429	.
AT1TE71795	FALSE	66	.
AT1TE08055	FALSE	228	.
AT1TE72405	FALSE	43	.
AT1TE42060	FALSE	36	.
AT1TE39760	FALSE	104	.
AT1TE98930	FALSE	137	.
AT1TE35325	FALSE	549	.
AT1TE77155	FALSE	106	.
AT1TE41905	FALSE	3881	.
AT1TE46330	FALSE	3323	.
AT1TE59195	FALSE	429	.
AT1TE47765	FALSE	3342	.
AT1TE58335	FALSE	555	.
AT1TE60655	FALSE	50	.
AT1TE43685	FALSE	58	.
AT1TE02195	FALSE	96	.
AT1TE57125	FALSE	416	.
AT1TE39855	FALSE	561	.
AT1TE61940	FALSE	415	.
AT1TE98120	FALSE	417	.
AT1TE24160	FALSE	436	.
AT1TE65895	FALSE	415	.
AT1TE51740	FALSE	561	.
AT1TE81795	FALSE	416	.
AT1TE41550	FALSE	563	.
AT1TE76905	FALSE	416	.
AT1TE72440	FALSE	83	.
AT1TE58245	FALSE	336	.
AT1TE46160	FALSE	35	.
AT1TE76640	FALSE	416	.
AT1TE31925	FALSE	563	.
AT1TE19095	FALSE	33	.
AT1TE19085	FALSE	273	.
AT1TE43545	FALSE	416	.
AT1TE43495	FALSE	561	.
AT1TE63070	FALSE	417	.
AT1TE28055	FALSE	562	.
AT1TE10870	FALSE	336	.
AT1TE54085	FALSE	562	.
AT1TE55105	FALSE	415	.
AT1TE62225	FALSE	32	.
AT1TE86715	FALSE	413	.
AT1TE77095	FALSE	566	.
AT1TE99370	FALSE	413	.
AT1TE33670	FALSE	413	.
AT1TE79770	FALSE	414	.
AT1TE45855	FALSE	3973	.
AT1TE52855	FALSE	389	.
AT1TE81730	FALSE	563	.
AT1TE54340	FALSE	416	.
AT1TE67675	FALSE	415	.
AT1TE02270	FALSE	565	.
AT1TE41900	FALSE	127	.
AT1TE20905	FALSE	47	.
AT1TE49905	FALSE	31	.
AT1TE01710	FALSE	416	.
AT1TE62930	FALSE	415	.
AT1TE35530	FALSE	565	.
AT1TE53030	FALSE	3250	.
AT1TE73255	FALSE	563	.
AT1TE41350	FALSE	10472	.
AT1TE40295	FALSE	415	.
AT1TE64925	FALSE	28	.
AT1TE41485	FALSE	560	.
AT1TE45190	FALSE	54	.
AT1TE14860	FALSE	420	.
AT1TE03190	FALSE	559	.
AT1TE38240	FALSE	420	.
AT1TE60610	FALSE	24	.
AT1TE69850	FALSE	342	.
AT1TE68045	FALSE	419	.
AT1TE18210	FALSE	557	.
AT1TE03915	FALSE	419	.
AT1TE81690	FALSE	559	.
AT1TE37770	FALSE	420	.
AT1TE92650	FALSE	556	.
AT1TE17560	FALSE	335	.
AT1TE62970	FALSE	422	.
AT1TE47575	FALSE	421	.
AT1TE67460	FALSE	559	.
AT1TE55800	FALSE	474	.
AT1TE83740	FALSE	422	.
AT1TE78715	FALSE	555	.
AT1TE41070	FALSE	422	.
AT1TE54770	FALSE	3926	.
AT1TE33085	FALSE	378	.
AT1TE62950	FALSE	559	.
AT1TE53495	FALSE	419	.
AT1TE83480	FALSE	46	.
AT1TE31760	FALSE	219	.
AT1TE41545	FALSE	420	.
AT1TE41730	FALSE	200	.
AT1TE81155	FALSE	420	.
AT1TE55680	FALSE	420	.
AT1TE26270	FALSE	562	.
AT1TE95910	FALSE	419	.
AT1TE70420	FALSE	560	.
AT1TE80250	FALSE	419	.
AT1TE86795	FALSE	560	.
AT1TE58600	FALSE	559	.
AT1TE66685	FALSE	416	.
AT1TE45035	FALSE	420	.
AT1TE59180	FALSE	559	.
AT1TE34305	FALSE	142	.
AT1TE55245	FALSE	558	.
AT1TE92410	FALSE	421	.
AT1TE62820	FALSE	3278	.
AT1TE54740	FALSE	560	.
AT1TE78210	FALSE	418	.
AT1TE11950	FALSE	420	.
AT1TE54435	FALSE	246	.
AT1TE45620	FALSE	560	.
AT1TE37070	FALSE	420	.
AT1TE39870	FALSE	524	.
AT1TE44690	FALSE	3868	.
AT1TE51975	FALSE	430	.
AT1TE74630	FALSE	111	.
AT1TE45410	FALSE	533	.
AT1TE47320	FALSE	413	.
AT1TE01395	FALSE	443	.
AT1TE53105	FALSE	442	.
AT1TE58240	FALSE	532	.
AT1TE58620	FALSE	444	.
AT1TE55830	FALSE	272	.
AT1TE30895	FALSE	437	.
AT1TE64340	FALSE	531	.
AT1TE76360	FALSE	445	.
AT1TE94730	FALSE	443	.
AT1TE01665	FALSE	444	.
AT1TE44420	FALSE	453	.
AT1TE23270	FALSE	444	.
AT1TE51905	FALSE	444	.
AT1TE48220	FALSE	520	.
AT1TE35815	FALSE	24	.
AT1TE16370	FALSE	531	.
AT1TE68120	FALSE	445	.
AT1TE16260	FALSE	533	.
AT1TE37990	FALSE	444	.
AT1TE23190	FALSE	535	.
AT1TE81610	FALSE	442	.
AT1TE70665	FALSE	131	.
AT1TE46070	FALSE	69	.
AT1TE40260	FALSE	536	.
AT1TE21350	FALSE	52	.
AT1TE07620	FALSE	441	.
AT1TE21310	FALSE	536	.
AT1TE38565	FALSE	441	.
AT1TE54365	FALSE	537	.
AT1TE84665	FALSE	443	.
AT1TE63235	FALSE	43	.
AT1TE55190	FALSE	536	.
AT1TE81050	FALSE	530	.
AT1TE94220	FALSE	441	.
AT1TE26705	FALSE	536	.
AT1TE39165	FALSE	535	.
AT1TE42160	FALSE	442	.
AT1TE82840	FALSE	442	.
AT1TE55490	FALSE	52	.
AT1TE32270	FALSE	492	.
AT1TE92155	FALSE	23	.
AT1TE41895	FALSE	331	.
AT1TE55495	FALSE	390	.
AT1TE92860	FALSE	442	.
AT1TE78500	FALSE	443	.
AT1TE56595	FALSE	227	.
AT1TE15190	FALSE	444	.
AT1TE08510	FALSE	530	.
AT1TE57070	FALSE	451	.
AT1TE28680	FALSE	449	.
AT1TE63810	FALSE	525	.
AT1TE42655	FALSE	447	.
AT1TE91155	FALSE	46	.
AT1TE72995	FALSE	528	.
AT1TE75085	FALSE	446	.
AT1TE58425	FALSE	528	.
AT1TE64350	FALSE	446	.
AT1TE90085	FALSE	106	.
AT1TE73015	FALSE	527	.
AT1TE74300	FALSE	447	.
AT1TE51630	FALSE	21	.
AT1TE78170	FALSE	449	.
AT1TE88535	FALSE	526	.
AT1TE81785	FALSE	524	.
AT1TE25640	FALSE	448	.
AT1TE34290	FALSE	210	.
AT1TE82645	FALSE	527	.
AT1TE58190	FALSE	59	.
AT1TE52985	FALSE	3759	.
AT1TE71055	FALSE	448	.
AT1TE56430	FALSE	446	.
AT1TE52965	FALSE	528	.
AT1TE47550	FALSE	10766	.
AT1TE37690	FALSE	529	.
AT1TE55520	FALSE	447	.
AT1TE82540	FALSE	528	.
AT1TE69695	FALSE	447	.
AT1TE57795	FALSE	195	.
AT1TE73540	FALSE	444	.
AT1TE80435	FALSE	446	.
AT1TE80770	FALSE	530	.
AT1TE55915	FALSE	444	.
AT1TE39560	FALSE	447	.
AT1TE13690	FALSE	444	.
AT1TE42250	FALSE	445	.
AT1TE35900	FALSE	447	.
AT1TE54725	FALSE	527	.
AT1TE39545	FALSE	139	.
AT1TE25035	FALSE	30	.
AT1TE20900	FALSE	445	.
AT1TE06460	FALSE	58	.
AT1TE34335	FALSE	3398	.
AT1TE72365	FALSE	528	.
AT1TE35620	FALSE	221	.
AT1TE80320	FALSE	530	.
AT1TE09295	FALSE	28	.
AT1TE37605	FALSE	169	.
AT1TE47660	FALSE	443	.
AT1TE50935	FALSE	535	.
AT1TE70625	FALSE	434	.
AT1TE45995	FALSE	436	.
AT1TE55645	FALSE	543	.
AT1TE76975	FALSE	81	.
AT1TE48665	FALSE	542	.
AT1TE42545	FALSE	95	.
AT1TE43425	FALSE	177	.
AT1TE64380	FALSE	541	.
AT1TE43280	FALSE	22	.
AT1TE48905	FALSE	3358	.
AT1TE42840	FALSE	541	.
AT1TE56050	FALSE	435	.
AT1TE61150	FALSE	183	.
AT1TE46685	FALSE	3359	.
AT1TE97350	FALSE	539	.
AT1TE30510	FALSE	540	.
AT1TE61560	FALSE	80	.
AT1TE07750	FALSE	540	.
AT1TE71445	FALSE	435	.
AT1TE55635	FALSE	101	.
AT1TE31935	FALSE	400	.
AT1TE58655	FALSE	434	.
AT1TE51785	FALSE	130	.
AT1TE06465	FALSE	544	.
AT1TE55670	FALSE	3354	.
AT1TE16330	FALSE	362	.
AT1TE44445	FALSE	145	.
AT1TE13640	FALSE	432	.
AT1TE54285	FALSE	431	.
AT1TE66775	FALSE	426	.
AT1TE50360	FALSE	34	.
AT1TE61735	FALSE	548	.
AT1TE22330	FALSE	431	.
AT1TE95255	FALSE	548	.
AT1TE95895	FALSE	547	.
AT1TE40590	FALSE	57	.
AT1TE62330	FALSE	432	.
AT1TE60385	FALSE	434	.
AT1TE35320	FALSE	45	.
AT1TE47460	FALSE	435	.
AT1TE64920	FALSE	52	.
AT1TE47240	FALSE	435	.
AT1TE46475	FALSE	532	.
AT1TE37980	FALSE	108	.
AT1TE56525	FALSE	432	.
AT1TE09470	FALSE	544	.
AT1TE62935	FALSE	434	.
AT1TE77015	FALSE	546	.
AT1TE49170	FALSE	30	.
AT1TE40280	FALSE	436	.
AT1TE54480	FALSE	20175	.
AT1TE67070	FALSE	440	.
AT1TE71325	FALSE	439	.
AT1TE46720	FALSE	20	.
AT1TE98800	FALSE	540	.
AT1TE51880	FALSE	540	.
AT1TE18810	FALSE	537	.
AT1TE57015	FALSE	442	.
AT1TE65785	FALSE	442	.
AT1TE34520	FALSE	166	.
AT1TE79815	FALSE	21	.
AT1TE37265	FALSE	3371	.
AT1TE57395	FALSE	439	.
AT1TE52020	FALSE	3824	.
AT1TE45795	FALSE	3377	.
AT1TE75580	FALSE	440	.
AT1TE81575	FALSE	442	.
AT1TE96390	FALSE	439	.
AT1TE43705	FALSE	535	.
AT1TE75460	FALSE	57	.
AT1TE54345	FALSE	114	.
AT1TE37910	FALSE	439	.
AT1TE56755	FALSE	537	.
AT1TE56745	FALSE	537	.
AT1TE52190	FALSE	438	.
AT1TE44775	FALSE	539	.
AT1TE57240	FALSE	439	.
AT1TE41250	FALSE	221	.
AT1TE13960	FALSE	538	.
AT1TE74670	FALSE	540	.
AT1TE31880	FALSE	437	.
AT1TE52595	FALSE	538	.
AT1TE41380	FALSE	40	.
AT1TE56770	FALSE	89	.
AT1TE59675	FALSE	105	.
AT1TE35825	FALSE	53	.
AT1TE39210	FALSE	438	.
AT1TE69480	FALSE	439	.
AT1TE53545	FALSE	539	.
AT1TE34120	FALSE	427	.
AT1TE43880	FALSE	3832	.
AT1TE84340	FALSE	440	.
AT1TE86120	FALSE	439	.
AT1TE96750	FALSE	539	.
AT1TE46385	FALSE	3365	.
AT1TE51235	FALSE	3359	.
AT1TE62530	FALSE	537	.
AT1TE11530	FALSE	437	.
AT1TE63560	FALSE	537	.
AT1TE44605	FALSE	2924	.
AT1TE20840	FALSE	495	.
AT1TE41750	FALSE	670	.
AT1TE58075	FALSE	4532	.
AT1TE43790	FALSE	302	.
AT1TE35950	FALSE	659	.
AT1TE59280	FALSE	337	.
AT1TE35105	FALSE	643	.
AT1TE78020	FALSE	671	.
AT1TE46485	FALSE	325	.
AT1TE41315	FALSE	339	.
AT1TE49675	FALSE	2757	.
AT1TE25125	FALSE	315	.
AT1TE76115	FALSE	324	.
AT1TE39390	FALSE	339	.
AT1TE56710	FALSE	62	.
AT1TE53785	FALSE	75	.
AT1TE65240	FALSE	111	.
AT1TE51520	FALSE	468	.
AT1TE53085	FALSE	337	.
AT1TE75290	FALSE	538	.
AT1TE45395	FALSE	4346	.
AT1TE87980	FALSE	672	.
AT1TE73565	FALSE	84	.
AT1TE71680	FALSE	661	.
AT1TE70105	FALSE	337	.
AT1TE25250	FALSE	313	.
AT1TE49460	FALSE	687	.
AT1TE51795	FALSE	299	.
AT1TE39790	FALSE	339	.
AT1TE11570	FALSE	278	.
AT1TE57750	FALSE	323	.
AT1TE63765	FALSE	162	.
AT1TE86125	FALSE	689	.
AT1TE80430	FALSE	93	.
AT1TE73545	FALSE	303	.
AT1TE50855	FALSE	328	.
AT1TE55940	FALSE	27	.
AT1TE69490	FALSE	26	.
AT1TE36035	FALSE	4342	.
AT1TE58290	FALSE	675	.
AT1TE22865	FALSE	154	.
AT1TE45675	FALSE	306	.
AT1TE39565	FALSE	690	.
AT1TE57305	FALSE	671	.
AT1TE20450	FALSE	645	.
AT1TE53435	FALSE	325	.
AT1TE57705	FALSE	304	.
AT1TE73075	FALSE	339	.
AT1TE04710	FALSE	663	.
AT1TE40305	FALSE	340	.
AT1TE79070	FALSE	315	.
AT1TE31920	FALSE	643	.
AT1TE64065	FALSE	302	.
AT1TE29485	FALSE	315	.
AT1TE52425	FALSE	338	.
AT1TE51800	FALSE	645	.
AT1TE12240	FALSE	182	.
AT1TE54690	FALSE	305	.
AT1TE52775	FALSE	673	.
AT1TE79295	FALSE	658	.
AT1TE75040	FALSE	686	.
AT1TE46270	FALSE	2000	.
AT1TE62710	FALSE	324	.
AT1TE27345	FALSE	303	.
AT1TE52490	FALSE	312	.
AT1TE41830	FALSE	324	.
AT1TE40420	FALSE	21	.
AT1TE25670	FALSE	337	.
AT1TE85155	FALSE	686	.
AT1TE20670	FALSE	688	.
AT1TE42450	FALSE	114	.
AT1TE45070	FALSE	56	.
AT1TE40780	FALSE	306	.
AT1TE54455	FALSE	675	.
AT1TE01910	FALSE	645	.
AT1TE36235	FALSE	327	.
AT1TE52835	FALSE	314	.
AT1TE31655	FALSE	85	.
AT1TE40140	FALSE	22	.
AT1TE75100	FALSE	337	.
AT1TE48210	FALSE	441	.
AT1TE34980	FALSE	644	.
AT1TE40975	FALSE	305	.
AT1TE90260	FALSE	687	.
AT1TE81435	FALSE	161	.
AT1TE39330	FALSE	338	.
AT1TE78720	FALSE	4414	.
AT1TE84250	FALSE	289	.
AT1TE42635	FALSE	2831	.
AT1TE41220	FALSE	644	.
AT1TE67635	FALSE	304	.
AT1TE50805	FALSE	672	.
AT1TE45220	FALSE	2885	.
AT1TE76230	FALSE	313	.
AT1TE31965	FALSE	186	.
AT1TE32040	FALSE	307	.
AT1TE55000	FALSE	2789	.
AT1TE44880	FALSE	39	.
AT1TE41190	FALSE	126	.
AT1TE49715	FALSE	2881	.
AT1TE54045	FALSE	40	.
AT1TE38490	FALSE	689	.
AT1TE08240	FALSE	2755	.
AT1TE42205	FALSE	304	.
AT1TE45505	FALSE	120	.
AT1TE51385	FALSE	4464	.
AT1TE36125	FALSE	228	.
AT1TE67170	FALSE	644	.
AT1TE46090	FALSE	325	.
AT1TE84325	FALSE	303	.
AT1TE95555	FALSE	323	.
AT1TE46530	FALSE	264	.
AT1TE36130	FALSE	663	.
AT1TE94760	FALSE	300	.
AT1TE45105	FALSE	34	.
AT1TE61295	FALSE	324	.
AT1TE45130	FALSE	314	.
AT1TE26900	FALSE	341	.
AT1TE50345	FALSE	4549	.
AT1TE35760	FALSE	256	.
AT1TE50720	FALSE	670	.
AT1TE47125	FALSE	2796	.
AT1TE59290	FALSE	324	.
AT1TE70070	FALSE	341	.
AT1TE68265	FALSE	342	.
AT1TE10935	FALSE	691	.
AT1TE58700	FALSE	4418	.
AT1TE50550	FALSE	640	.
AT1TE19090	FALSE	661	.
AT1TE55820	FALSE	73	.
AT1TE90760	FALSE	324	.
AT1TE75095	FALSE	47	.
AT1TE75270	FALSE	302	.
AT1TE46970	FALSE	342	.
AT1TE96575	FALSE	670	.
AT1TE88500	FALSE	186	.
AT1TE40565	FALSE	249	.
AT1TE32275	FALSE	642	.
AT1TE50500	FALSE	341	.
AT1TE50595	FALSE	56	.
AT1TE48840	FALSE	28	.
AT1TE28325	FALSE	316	.
AT1TE63450	FALSE	186	.
AT1TE52180	FALSE	641	.
AT1TE90565	FALSE	35	.
AT1TE70785	FALSE	693	.
AT1TE69495	FALSE	661	.
AT1TE58260	FALSE	343	.
AT1TE49360	FALSE	324	.
AT1TE72875	FALSE	642	.
AT1TE28505	FALSE	316	.
AT1TE43875	FALSE	21	.
AT1TE76535	FALSE	97	.
AT1TE67375	FALSE	341	.
AT1TE64760	FALSE	324	.
AT1TE57730	FALSE	670	.
AT1TE44495	FALSE	206	.
AT1TE69930	FALSE	642	.
AT1TE46380	FALSE	188	.
AT1TE50955	FALSE	661	.
AT1TE23560	FALSE	670	.
AT1TE32900	FALSE	29	.
AT1TE47760	FALSE	321	.
AT1TE63480	FALSE	302	.
AT1TE91070	FALSE	340	.
AT1TE24960	FALSE	26	.
AT1TE32870	FALSE	671	.
AT1TE92890	FALSE	644	.
AT1TE42530	FALSE	308	.
AT1TE53735	FALSE	2752	.
AT1TE60945	FALSE	691	.
AT1TE41120	FALSE	342	.
AT1TE55695	FALSE	36	.
AT1TE19860	FALSE	644	.
AT1TE42030	FALSE	325	.
AT1TE62080	FALSE	313	.
AT1TE64020	FALSE	33	.
AT1TE41435	FALSE	301	.
AT1TE94225	FALSE	339	.
AT1TE56780	FALSE	24	.
AT1TE36695	FALSE	315	.
AT1TE31915	FALSE	673	.
AT1TE43395	FALSE	325	.
AT1TE37785	FALSE	130	.
AT1TE39980	FALSE	21	.
AT1TE77760	FALSE	691	.
AT1TE41050	FALSE	49	.
AT1TE46915	FALSE	339	.
AT1TE49475	FALSE	659	.
AT1TE64235	FALSE	301	.
AT1TE01760	FALSE	662	.
AT1TE82600	FALSE	4458	.
AT1TE04510	FALSE	325	.
AT1TE64325	FALSE	662	.
AT1TE51535	FALSE	301	.
AT1TE42185	FALSE	52	.
AT1TE24015	FALSE	342	.
AT1TE53485	FALSE	340	.
AT1TE46195	FALSE	216	.
AT1TE65350	FALSE	57	.
AT1TE50800	FALSE	4549	.
AT1TE67125	FALSE	670	.
AT1TE53615	FALSE	643	.
AT1TE37530	FALSE	691	.
AT1TE81210	FALSE	315	.
AT1TE49500	FALSE	641	.
AT1TE44810	FALSE	325	.
AT1TE39490	FALSE	340	.
AT1TE72510	FALSE	691	.
AT1TE29200	FALSE	303	.
AT1TE76405	FALSE	323	.
AT1TE77200	FALSE	155	.
AT1TE56230	FALSE	662	.
AT1TE51810	FALSE	300	.
AT1TE44430	FALSE	673	.
AT1TE52350	FALSE	2748	.
AT1TE52215	FALSE	315	.
AT1TE55650	FALSE	302	.
AT1TE55370	FALSE	647	.
AT1TE42255	FALSE	334	.
AT1TE50705	FALSE	308	.
AT1TE81305	FALSE	651	.
AT1TE52890	FALSE	329	.
AT1TE69720	FALSE	329	.
AT1TE69790	FALSE	682	.
AT1TE42270	FALSE	327	.
AT1TE46120	FALSE	654	.
AT1TE34000	FALSE	651	.
AT1TE11330	FALSE	310	.
AT1TE87105	FALSE	327	.
AT1TE64100	FALSE	105	.
AT1TE92720	FALSE	40	.
AT1TE35245	FALSE	310	.
AT1TE49295	FALSE	1144	.
AT1TE55350	FALSE	29	.
AT1TE64465	FALSE	654	.
AT1TE43655	FALSE	331	.
AT1TE34030	FALSE	308	.
AT1TE41945	FALSE	679	.
AT1TE58255	FALSE	652	.
AT1TE54515	FALSE	308	.
AT1TE63180	FALSE	677	.
AT1TE36340	FALSE	331	.
AT1TE17305	FALSE	106	.
AT1TE91970	FALSE	327	.
AT1TE51085	FALSE	2858	.
AT1TE50255	FALSE	287	.
AT1TE39230	FALSE	562	.
AT1TE45615	FALSE	334	.
AT1TE94290	FALSE	327	.
AT1TE67810	FALSE	311	.
AT1TE14870	FALSE	684	.
AT1TE56825	FALSE	657	.
AT1TE76315	FALSE	652	.
AT1TE77140	FALSE	332	.
AT1TE65980	FALSE	307	.
AT1TE52075	FALSE	652	.
AT1TE46470	FALSE	311	.
AT1TE81330	FALSE	309	.
AT1TE86020	FALSE	683	.
AT1TE56640	FALSE	2859	.
AT1TE81980	FALSE	652	.
AT1TE57180	FALSE	327	.
AT1TE37715	FALSE	313	.
AT1TE12720	FALSE	675	.
AT1TE94270	FALSE	308	.
AT1TE51225	FALSE	650	.
AT1TE44670	FALSE	4389	.
AT1TE82020	FALSE	327	.
AT1TE56280	FALSE	120	.
AT1TE90570	FALSE	675	.
AT1TE52355	FALSE	34	.
AT1TE43820	FALSE	995	.
AT1TE41500	FALSE	677	.
AT1TE45870	FALSE	677	.
AT1TE53725	FALSE	311	.
AT1TE65255	FALSE	328	.
AT1TE69735	FALSE	679	.
AT1TE43950	FALSE	331	.
AT1TE51415	FALSE	656	.
AT1TE09375	FALSE	262	.
AT1TE29045	FALSE	309	.
AT1TE75260	FALSE	655	.
AT1TE55070	FALSE	2855	.
AT1TE43020	FALSE	653	.
AT1TE60160	FALSE	656	.
AT1TE30375	FALSE	312	.
AT1TE09975	FALSE	312	.
AT1TE12790	FALSE	310	.
AT1TE52135	FALSE	620	.
AT1TE45690	FALSE	89	.
AT1TE45755	FALSE	23	.
AT1TE41815	FALSE	656	.
AT1TE66715	FALSE	677	.
AT1TE49735	FALSE	311	.
AT1TE50390	FALSE	653	.
AT1TE52760	FALSE	330	.
AT1TE69565	FALSE	679	.
AT1TE63040	FALSE	31	.
AT1TE31590	FALSE	2856	.
AT1TE55310	FALSE	653	.
AT1TE69475	FALSE	329	.
AT1TE67005	FALSE	681	.
AT1TE14600	FALSE	654	.
AT1TE37525	FALSE	56	.
AT1TE46065	FALSE	2778	.
AT1TE35585	FALSE	79	.
